shell,test_distance,difference
PBPA130_203MM_AP_HAMPSHIRE,0,-3.3598912854939766
PIPA045_381MM_50_AP,20000,3.3522971625832065
PIPA012_381MM_50_AP_ROMA,20000,3.3522971625832065
PGPA093_305MM_AP_L3_8_AEGIR,25000,3.345421009938998
PSPA005_135MM_AP_BAZAN_IT,10000,3.341473100328951
PJPA048_200mm_AP_APC_Type_5,0,-3.3270518983485986
PGPA075_283MM_AP_GRAF,20000,3.3260937152610914
PGPA145_283MM_AP_SCHILL,20000,3.3260937152610914
PAPA055_305mm_AP_AP_870lbs,0,-3.3245101005402233
PAPA054_Shell_305mm_AP_AP_Mk15,0,-3.3245101005402122
PVPA022_152MM_53_AP_1926,0,-3.3192602801359605
PIPA029_152MM_53_AP_1926,0,-3.3192602801359605
PRPA098_406MM_AP_MOD1914BIS,15000,3.306682043817033
PIPA009_152MM_55_AP_ABRUZZI,0,-3.3019509986739304
PJPA137_410MM_AP_DAISEN,30000,3.292886415543861
PJPA053_410mm_AP_APC_Type_91,30000,3.292886415543861
PZPA028_410mm_AP_IZUMO_CN,30000,3.292886415543861
PAPA027_Shell_152mm_AP_AP_105lbs,0,-3.2923158284165255
PVPA028_152MM_AP_105LBS,0,-3.2923158284165255
PAPA095_152MM_AP_CHARLSTON,0,-3.2923158284165255
PVPA005_AP_ALBANY_ABREU,0,-3.2923158284165255
PXPA012_152MM_AP_DR_FRANKY,0,-3.2923158284165255
PAPA037_Shell_203mm_AP_AP_260lbs,10000,3.2916846392680554
PZPA006_120_AP_BL_I,0,-3.2906704132933617
PRPA047_180_AP_MOLOTOV,10000,3.289473307444224
PRPA038_180_AP_B_32_F,10000,3.289473307444224
PXPA091_YAMATO_H2019_AP,25000,3.2855518887863866
PJPA017_Shell_460mm_AP_APC_Type_91,25000,3.2855518887863866
PFPA074_330MM_AP_STRASBOURG,20000,3.283928795983848
PFPA086_330MM_AP_M1935,20000,3.283928795983848
PFPA001_330MM_AP_D,20000,3.283928795983848
PJPA110_356MM_AP_ISE,15000,3.283019366661888
PJPA112_356MM_AP_HYUGA,15000,3.283019366661888
PJPA115_AP_HIEI,15000,3.283019366661888
PJPA001_Shell_356mm_AP_APC_Type_91,15000,3.283019366661888
PJPA616_356MM_AP_ISE,15000,3.283019366661888
PJPA626_356MM_AP_ISE,15000,3.283019366661888
PHPA005_283MM_AP_PZ_GR,20000,3.2799715905383
PGPA054_283MM_AP_SCHARNHORST,20000,3.2799715905382776
PAPA127_356MM_AP_OKLAHOMA,20000,3.2770404023025
PGPA093_305MM_AP_L3_8_AEGIR,0,-3.2702088433981147
PSPA005_135MM_AP_BAZAN_IT,0,-3.268776618727043
PGPA071_128MM_AP_C41,0,-3.264972353239126
PXPA025_128MM_AP_C41,0,-3.264972353239126
PGPA104_128MM_AP_Z44,0,-3.2585506705916423
PXPA045_128MM_AP_SK_C34,0,-3.2585506705916423
PGPA077_128MM_AP_T61,0,-3.2585506705916423
PGPA065_128MM_AP_SK_C34,0,-3.2585506705916423
PGPA096_128MM_AP_Z35,0,-3.2585506705916423
PAPA061_SHELL_152MM_AP_SC_MK_27_MOD_5,10000,3.2520062926761018
PGPA120_150MM_AP_SCHONBERG,0,-3.2497407672093748
PGPA079_150MM_AP_Z39,0,-3.2497407672093748
PGPA067_150MM_AP_PSGR_L4_5,0,-3.2497407672093748
PRPA006_Shell_152mm_AP_SC_Mk_27_Mod_2,10000,3.247387740415464
PWPA013_120_50_AP_M42,0,-3.246273846942971
PBPA051_419MM_MII_AP,20000,3.2432775266310943
PBPA127_419MM_AP_COLLINGWOOD,20000,3.2432775266310943
PBPA123_419MM_MII_AP_BC,20000,3.2432775266310943
PBPA139_419MM_MII_AP_T11,20000,3.2432775266310943
PGPA019_150MM_AP_PSGR_L3_7,0,-3.2411704310935097
PIPA027_150MM_AP_PSGR_L3_7,0,-3.2411704310935097
PSPA006_254MM_AP_IT,25000,3.2334357175917816
PUPA016_120_AP_HURON,0,-3.2251224835963432
PIPA052_406MM_1940_AP_M_POLO,25000,3.2202528689678545
PSPA020_120MM_F_AP,0,-3.2190003848369897
PBPA061_120_AP_COSSACK,0,-3.2190003848369675
PUPA008_120_AP_HAIDA,0,-3.2190003848369675
PZPA010_120_AP_QF_MK_IX,0,-3.2190003848369675
PBPA048_120MM_QFMIX_AP_G,0,-3.2190003848369564
PVPA012_120MM_AP_JURUA,0,-3.2190003848369564
PFPA008_139MM_55_1923_AP,5000,3.211754017882651
PFPA060_100MM_45_1892_AP,5000,3.208324549944419
PFPA042_340MM_45_1930_AP,15000,3.2045708203759737
PXPA037_406MM_AP_PZ_GR_L4_4,20000,3.20329760823157
PGPA038_406MM_AP_PZ_GR_L4_4,20000,3.20329760823157
PGPA131_406MM_AP_KURFURST,20000,3.20329760823157
PAPA035_Shell_356mm_AP_AP_Mk_16,15000,3.1995041879785635
PAPA066_SHELL_356MM_AP_MK_16_TEXAS,15000,3.1995041879785635
PAPA062_SHELL_356MM_AP_MK_16_ARIZONA,15000,3.1995041879785635
PGPA108_150MM_AP_PSGR_L3_7_C25_AUSF_B,20000,3.189735791246928
PGPA114_150MM_AP_WEIMAR,10000,3.1804196559561015
PGPA020_150MM_AP_PSGR_L3_7_C25,10000,3.1804196559560793
PRPA067_150MM_AP_MAKAROV,10000,3.1804196559560793
PGPA141_150MM_AP_LEIPZIG,10000,3.1804196559560793
PGPA083_210MM_AP_PSGR_L4_1,25000,3.177789226110894
PAPA072_406MM_AP_MISSOURI,5000,3.1664313564043534
PAPA103_406_AP_TST_MONTANA,5000,3.1664313564043534
PAPA014_Shell_406mm_AP_AP_Mk_8,5000,3.1664313564043534
PXPA087_MONTANA_H2019_AP,5000,3.1664313564043534
PBPA002_381mm_AP_APC_MarkXXIIb,10000,3.1643742648381767
PAPA021_Shell_127mm_AP_AP,10000,3.1638463909122283
PGPA056_283MM_AP_PZ_GR_L3_2,10000,3.1608506421572313
PXPA002_283MM_AP_HYDE,10000,3.1608506421572313
PJPA069_410MM_AP_MUTSU,15000,3.152449207679009
PVPA014_381MM_AP_ATLANTICO,15000,3.150562973475912
PBPA072_381MM_AP_VANGUARD,15000,3.150562973475912
PGPA048_380MM_AP_APC_L_4_4_B,25000,3.150355595339338
PGPA001_380mm_AP_APC_L_4_4,25000,3.150355595339338
PGPA098_380MM_AP_L_4_4_B_POMMERN,25000,3.150355595339338
PGPA087_380MM_AP_SIEGFRIED,25000,3.150355595339338
PAPA156_406MM_AP_WVIRGINIA_44,10000,3.143506252480477
PHPA011_203MM_AP_PZ_SPR_GGR_L4_4,0,-3.1401163935884657
PHPA024_203MM_AP_SPEIJK,0,-3.1401163935884657
PGPA063_203MM_AP_P_O,0,-3.1401163935884657
PGPA023_203MM_AP_PZ_SPR_GGR_L4_4,0,-3.1401163935884657
PXPA069_203MM_AP_PZ_SPR_GGR_L4_4,0,-3.1401163935884657
PBPA005_102MM_AP_CAMPBELTOWN,0,-3.1396411925984746
PAPA033_Shell_102mm_AP_SC_Mk_16,0,-3.1396411925984746
PIPA018_320MM_AP_GCESARE,10000,3.1369368987720803
PRPA137_320MM_AP_NOVOROS,10000,3.1369368987720803
PIPA005_320MM_AP_Model1936,10000,3.1369368987720803
PSPA013_234MM_AP_6CRH,20000,3.135477304467593
PFPA065_127MM_54_1948_AP_MG,5000,3.1352096002556618
PJPA102_150MM_55_AP_C28_HAREKAZE_2,10000,3.1311525479145397
PRPA104_356MM_AP_1938_POLTAVA,15000,3.1291432296590704
PRPA109_220MM_AP_B43,15000,3.1218868381400533
PBPA039_406MM_MI_IB_AP,20000,3.1213602174376964
PGPA122_350MM_AP_SK_C14,0,-3.12056622640996
PGPA082_350MM_AP_PEFRIEDRICH,0,-3.12056622640996
PGPA090_305MM_AP_L3_8_ODIN,20000,3.1185902050648417
PGPA102_305MM_AP_L3_8_BRAND,20000,3.1185902050648417
PGPA133_305MM_AP_L3_8_MECK,20000,3.1185902050648417
PZPA056_457MM_AP,10000,-3.11083943347521
PBPA103_381MM_AP_REPULSE,10000,3.1097313865575016
PBPA024_381MM_AP_HOOD,10000,3.1097313865575016
PBPA053_381MM_AP_MKXXIIB_C,10000,3.1097313865575016
PBPA119_381MM_AP_MKXXIIB_BC,10000,3.107010586687853
PBPA133_381MM_AP_RENOWN,10000,3.107010586687853
PGPA127_457MM_AP_PREUSSEN,25000,3.0973423154427637
PAPA097_406MM_AP_WVIRGINIA,15000,3.092820092885251
PAPA059_Shell_406mm_AP_AP_Mk_5,15000,3.092820092885251
PAPA135_406MM_AP_CONSTELLATION,15000,3.092820092885251
PXPA084_HINDEN_H2019_AP,15000,3.0919517152943943
PGPA069_105MM_AP_SK_C32,5000,3.0827749711814345
PGPA083_210MM_AP_PSGR_L4_1,5000,-3.081132102848949
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,20000,3.064996982233237
PJPA108_410MM_AP_HIZEN,20000,3.0635705576086414
PJPA124_410MM_AP_IWAMI,20000,3.0635705576086414
PRPA086_305MM_AP_KRON,20000,3.0625205728682436
PGPA052_420MM_AP_APC_L_4_6,15000,3.060333745204802
PGPA129_420MM_AP_KURFURST,15000,3.060333745204802
PXPA027_420MM_AP_APC_L_4_6,15000,3.060333745204802
PAPA023_Shell_76mm_AP_AP_Mk_29,0,-3.0600113927699124
PAPA128_Shell_406mm_AP_AP_Mk_8_Mod1,10000,3.0442844490867538
PHPA022_150MM_AP_TROMP,10000,3.040714405871525
PHPA009_150MM_AP_BOFORS,10000,3.040714405871525
PJPA100_510MM_AP_SHIKISHIMA,0,3.0375400275469033
PJPA118_510MM_AP_SATSUMA,0,3.0375400275469033
PRPA079_406MM_AP_MOD1937,20000,3.036074648378695
PRPA106_406MM_AP_BORODINO,20000,3.036074648378695
PBPA981_406MM_AP_T10,20000,3.036074648378695
PRPA127_406MM_AP_KIM,20000,3.036074648378695
PGPA109_150MM_AP_PSGR_L3_7_C25_AUSF_C,0,-3.035586917918809
PFPA038_431MM_50_1939_AP,15000,3.0280829879001825
PXPA089_REPUBLIQ_H2019_AP,15000,3.0280829879001825
PXPA041_431MM_50_1939_AP,15000,3.0280829879001825
PFPA090_431MM_50_1939_AP_T11,15000,3.0280829879001825
PBPA079_203MM_AP_EXETER,0,-3.027998386391151
PBPA087_203MM_AP_LONDON,0,-3.027998386391151
PSPA022_203MM_50_AP,0,-3.027998386391151
PRPA123_220MM_AP_B44,10000,3.022246082817981
PRPA901_220MM_AP_PETROZ,10000,3.022246082817981
PXPA312_152MM_DUCK_AP_Big,25000,-3.021911570980196
PRPA128_406MM_AP_V_I_LENIN,10000,3.0086224308428333
PRPA094_406MM_AP_LENIN,10000,3.0086224308428333
PUPA018_133MM_AP_HECTOR,5000,3.006694860856074
PBPA112_133MM_AP_DIDO,5000,3.006694860856074
PJPA050_305mm_AP_APC_Mark_VI,0,-3.0012918129434185
PZPA059_140MM_AP_NING_HAI,0,-2.9992153576259506
PJPA106_140MM_AP_KITAKAMI,0,-2.9992153576259506
PJPA013_Shell_140mm_AP_C_capped,0,-2.9992153576259506
PBPA009_152MM_AP_100LBS,0,-2.994879371071879
PRPA124_180_AP_B_33_F,5000,2.9913446566370183
PAPA148_127MM_AP_S_DIEGO,0,-2.9810851475460365
PBPA054_381MM_AP_MKII,15000,2.9804060867877347
PUPA014_381MM_AP_YUKON,15000,2.9804060867877347
PJPA027_Shell_120mm_AP_C,5000,2.9787402474118485
PIPA049_305MM_46_1909_AP,0,-2.977272458985547
PAPA148_127MM_AP_S_DIEGO,10000,2.969764312064793
PJPA092_310MM_AP_AZUMAYA,20000,2.966000228312926
PJPA088_310MM_AP_AZUMAYA,20000,2.966000228312926
PGPA069_105MM_AP_SK_C32,0,-2.9588179226648803
PWPA017_120_AP_50_M50,0,-2.952833733212845
PWPA019_120MM_AP_SMALAND,0,-2.952833733212845
PHPA020_120_AP_GRONINGEN,0,-2.952833733212845
PHPA002_120_AP_FRIESLAND,0,-2.952833733212845
PWPA027_120_AP_T11,0,-2.952833733212845
PBPA129_406MM_MIV_AP_BC,15000,2.9481763701381336
PBPA044_406MM_MIV_AP,15000,2.9481763701381336
PWPA015_100MM_AP_50_K11,5000,2.9306865533037074
PIPA004_152MM_53_AP_EARLY_DUCA,10000,2.916122049174752
PWPA043_152MM_53_AP_ELLI,10000,2.916122049174752
PIPA055_254MM_AP_NAPOLI,20000,2.912033391277058
PRPA036_220_AP_B_23,15000,2.888147909141292
PZPA006_120_AP_BL_I,5000,2.88351260420896
PRPA097_406MM_AP_B37,5000,-2.882087556707613
PHPA004_240MM_55_AP,15000,2.878285437555217
PBPA115_305MM_MX_AP_BC,0,-2.8742917462640127
PBPA098_305MM_AP_AGINCOURT,0,-2.8742917462640127
PBPA028_305MM_MX_AP,0,-2.8742917462640127
PVPA008_305MM_MX_AP_JANEIRO,0,-2.8742917462640127
PBPA075_305MM_AP_DREAD,0,-2.8742917462640127
PIPA049_305MM_46_1909_AP,15000,2.8616524182366154
PAPA076_406MM_AP_ALABAMA,0,2.860396616801242
PAPA074_406MM_AP_ALABAMA,0,2.860396616801242
PAPA133_406MM_AP_ALABAMA_VL,0,2.860396616801242
PAPA080_406MM_AP_MASS,0,2.860396616801242
PAPA141_406MM_AP_KEARSARGE,0,2.860396616801242
PXPA051_Shell_406mm_AP_AP_Mk_8,0,2.860396616801242
PAPA011_Shell_406mm_AP_AP_Mk_8,0,2.860396616801242
PIPA030_203MM_55_1924_AP,15000,2.8547337184334998
PRPA015_305_AP_1911,5000,2.8472988397968413
PRPA070_305_AP_REV,5000,2.8472988397968413
PXPA006_305MM_AP_RASPUTIN,5000,2.8472988397968413
PRPA092_130MM_AP_NEUSTR,0,-2.8463893287452913
PRPA190_130MM_AP_PB_42_R10,0,-2.8463893287452913
PRPA140_130MM_AP_PB_42_SM21_T11,0,-2.8463893287452913
PRPA194_130MM_AP_PB_42,0,-2.8463893287452913
PZPA042_130MM_AP_DALIAN,0,-2.8463893287452913
PRPA057_130MM_AP_PB_42_SM21,0,-2.8463893287452913
PZPA063_130MM_AP_LUSHUN,0,-2.8463893287452913
PRPA102_130MM_AP_SMOLENSK,0,-2.8463893287452913
PJPA053_410mm_AP_APC_Type_91,25000,2.8461566837461483
PZPA028_410mm_AP_IZUMO_CN,25000,2.8461566837461483
PJPA137_410MM_AP_DAISEN,25000,2.8461566837461483
PRPA073_356MM_AP_1911,10000,2.84127800388696
PGPA036_380MM_AP_PZ_GR_L3_5,15000,2.8385285491563605
PBPA121_381MM_AP_MKII_BC,20000,2.837983084783402
PBPA110_356MM_AP_MARLB,10000,2.818011297913814
PBPA059_356MM_AP_DUKE,10000,2.818011297913814
PBPA043_356MM_MVII_MVIIB_AP,10000,2.818011297913814
PAPA119_356MM_AP_MK16_CALIFORNIA,15000,2.812474871208237
PAPA006_Shell_356mm_AP_AP_Mk_16,15000,2.812474871208237
PBPA079_203MM_AP_EXETER,10000,2.811792683882941
PBPA087_203MM_AP_LONDON,10000,2.811792683882941
PSPA022_203MM_50_AP,10000,2.811792683882941
PAPA150_152MM_AP_VALLEJO,5000,2.810765500050083
PAPA125_356MM_AP_FLORIDA,5000,-2.8056096231113825
PRPA149_254MM_55_AP_T11,15000,2.8007641696842223
PRPA111_152MM_AP_MK2,10000,2.799185637543289
PGPA116_483MM_AP_HANNOVER,20000,2.7912873646298575
PAPA001_Shell_203mm_AP_AP_Mk_19,0,-2.786861608369917
PAPA121_203MM_AP_ANCHORAGE,0,-2.786861608369917
PAPA064_SHELL_203MM_AP_INDIANAPOLIS,0,-2.786861608369917
PAPA093_203MM_AP_WICHITA,0,-2.786861608369917
PGPA135_210MM_AP_T11,0,-2.7805110709806735
PGPA054_283MM_AP_SCHARNHORST,0,-2.776289289039291
PHPA005_283MM_AP_PZ_GR,0,-2.7762892890392576
PBPA048_120MM_QFMIX_AP_G,5000,2.7700574507200315
PVPA012_120MM_AP_JURUA,5000,2.7700574507200315
PZPA010_120_AP_QF_MK_IX,5000,2.7700574507200093
PSPA020_120MM_F_AP,5000,2.7700574507200093
PUPA008_120_AP_HAIDA,5000,2.7700574507200093
PBPA061_120_AP_COSSACK,5000,2.7700574507200093
PVPA018_152MM_AP_130LBS_MK35,5000,2.7646473087373336
PBPA108_234MM_AP_GIBRALTAR,10000,2.760091911088147
PBPA134_234MM_AP_MONMOUTH,10000,2.760091911088147
PBPA092_234MM_AP_CHESHIRE,10000,2.760091911088147
PBPA084_234MM_AP_6CRH,10000,2.760091911088147
PBPA991_234MM_AP_CYCLOPS,10000,2.760091911088147
PJPA133_155MM_50_AP_CL,0,-2.7567393239581905
PXPA048_Shell_155mm_AP_APC_Type_91,0,-2.7567393239581905
PJPA025_Shell_155mm_AP_APC_Type_91,0,-2.7567393239581905
PJPA033_Shell_305mm_AP_APC_41_year_Type,0,-2.7536683044886656
PGPA082_350MM_AP_PEFRIEDRICH,15000,2.7431894898274134
PGPA122_350MM_AP_SK_C14,15000,2.7431894898274134
PBPA125_457MM_MII_AP_BC,15000,2.743183842705821
PBPA082_457MM_MII_TEST,15000,2.743183842705821
PBPA993_457MM_AP_LAWRENCE,15000,2.743183842705821
PIPA076_457MM_AP_LAURIA,15000,2.743183842705821
PXPA081_HENRI_H2019_AP,0,-2.7312509409083696
PRPA037_180_AP_B_32_S,5000,2.7310106528196876
PJPA027_Shell_120mm_AP_C,0,-2.7209507941458377
PJPA017_Shell_460mm_AP_APC_Type_91,20000,2.718122184834071
PXPA091_YAMATO_H2019_AP,20000,2.718122184834071
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,5000,-2.7097724989047056
PZPA019_130MM_AP,5000,2.691070585549449
PFPA034_340MM_45_1912_AP,10000,2.6820931979551377
PHPA013_152MM_AP_BOFORS,10000,2.6571730681520522
PVPA036_152MM_AP_GRAU,10000,2.6571730681520522
PHPA015_152MM_AP_DE_ZEVEN,10000,2.6571730681520522
PWPA025_152MM_AP_RAGNAR,10000,2.6571730681520522
PGPA139_305MM_AP_A_SCHRODER,0,-2.6396170597714153
PGPA032_305MM_AP_PZ_GR_L3_4,0,-2.6396170597714153
PGPA061_305MM_AP_KA,0,-2.6396170597714153
PIPA059_406MM_AP_G_VERDI,30000,2.635061260163374
PIPA030_203MM_55_1924_AP,0,-2.620692948975889
PIPA052_406MM_1940_AP_M_POLO,20000,2.6163751688784043
PAPA025_Shell_305mm_AP_AP,0,-2.6127188836571946
PBPA137_203MM_AP_NOTTINGHAM,10000,2.6082051431394193
PSPA024_203MM_AP_NUMANCIA,10000,2.6082051431394193
PBPA086_203MM_AP_256LBS,10000,2.6082051431394193
PIPA016_120MM_AP_LEONE,5000,2.6032752393419845
PGPA045_305MM_AP_PZ_GR_L4_9,15000,2.5862958856121443
PRPA111_152MM_AP_MK2,0,-2.5774050300944373
PRPA142_380MM_AP_SEVASTOPOL,30000,2.57206354800783
PBPA127_419MM_AP_COLLINGWOOD,15000,2.5681432257599113
PBPA051_419MM_MII_AP,15000,2.5681432257599113
PBPA139_419MM_MII_AP_T11,15000,2.5681432257599113
PBPA123_419MM_MII_AP_BC,15000,2.5681432257599113
PGPA036_380MM_AP_PZ_GR_L3_5,0,-2.5641639801561866
PAPA121_203MM_AP_ANCHORAGE,10000,2.554128741814532
PAPA001_Shell_203mm_AP_AP_Mk_19,10000,2.554128741814532
PAPA064_SHELL_203MM_AP_INDIANAPOLIS,10000,2.554128741814532
PAPA093_203MM_AP_WICHITA,10000,2.554128741814532
PGPA093_305MM_AP_L3_8_AEGIR,20000,2.5466795797621122
PZPA034_380MM_AP_WUIJING,15000,2.5461118888155054
PFPA049_380MM_AP_JBART,15000,2.5461118888155054
PFPA075_380MM_AP_FLANDRE,15000,2.5461118888155054
PFPA036_380MM_45_1935_AP,15000,2.5461118888155054
PFPA046_380MM_AP_GASCOGNE,15000,2.5461118888155054
PFPA052_380MM_BOURGOGNE_AP,15000,2.5461118888155054
PBPA086_203MM_AP_256LBS,0,-2.543052611741037
PBPA137_203MM_AP_NOTTINGHAM,0,-2.543052611741037
PSPA024_203MM_AP_NUMANCIA,0,-2.543052611741037
PJPA104_410MM_AP_ASAMA,15000,2.5300067441527796
PJPA005_Shell_410mm_AP_APC_Type_91,15000,2.5300067441527796
PJPA071_410MM_AP_ASHITAKA,15000,2.5300067441527796
PJPA080_Shell_410mm_AP_KII,15000,2.5300067441527796
PHPA017_120MM_40_AP_KRUPP,5000,2.52327535679826
PHPA004_240MM_55_AP,0,-2.5100383869608667
PIPA035_203MM_53_1927_AP,0,-2.507795709861571
PIPA039_203MM_53_AP_GORIZIA,0,-2.507795709861571
PSPA015_203MM_53_1927_AP,0,-2.507795709861571
PBPA009_152MM_AP_100LBS,5000,2.503693271344276
PGPA127_457MM_AP_PREUSSEN,20000,2.5028653009207202
PGPA118_420MM_AP_L_50,0,-2.5011773133620796
PFPA060_100MM_45_1892_AP,0,-2.4964705627178563
PRPA080_457MM_AP,30000,2.492174005648473
PRPA144_457MM_AP_USHAKOV,30000,2.492174005648473
PGPA087_380MM_AP_SIEGFRIED,20000,2.4859154529306204
PGPA098_380MM_AP_L_4_4_B_POMMERN,20000,2.4859154529306204
PGPA048_380MM_AP_APC_L_4_4_B,20000,2.4859154529306204
PGPA001_380mm_AP_APC_L_4_4,20000,2.4859154529306204
PJPA074_127mm_AP_Mk42_Harekaze,5000,2.4835129620868868
PRPA202_152MM_AP_POZHARSKY,0,-2.44734528679339
PRPA089_152MM_AP_LAZO,0,-2.440760732616565
PRPA115_152MM_B35_OCHAKOV,0,-2.440760732616565
PZPA022_152MM_HUANGHE_AP,0,-2.440760732616565
PRPA021_152MM_B35_KUTUZOV,0,-2.440760732616565
PRPA035_152MM_B35,0,-2.440760732616565
PZPA023_152MM_B35_IRIAN,0,-2.440760732616565
PGPA083_210MM_AP_PSGR_L4_1,20000,2.44032633631317
PAPA033_Shell_102mm_AP_SC_Mk_16,5000,2.4392927714457446
PBPA005_102MM_AP_CAMPBELTOWN,5000,2.4392927714457446
PFPA023_240MM_55_AP,10000,2.4391669925179604
PFPA081_240MM_55_AP_T11,10000,2.4391669925179604
PGPA090_305MM_AP_L3_8_ODIN,0,-2.4294443432163693
PGPA102_305MM_AP_L3_8_BRAND,0,-2.4294443432163693
PGPA133_305MM_AP_L3_8_MECK,0,-2.4294443432163693
PFPA072_406MM_AP_CHAMPAGNE,5000,-2.4142609185101027
PIPA045_381MM_50_AP,15000,2.4121686682157417
PIPA012_381MM_50_AP_ROMA,15000,2.4121686682157417
PAPA991_457MM_AP_CONNECTICUT,0,2.401325714174618
PAPA993_457MM_AP_UTAH,0,2.401325714174618
PAPA123_457MM_AP_18_47_B1,0,2.401325714174618
PAPA115_457MM_AP_OHIO_SH,0,2.400814352691083
PAPA105_457MM_AP_GEORGIA_SH,0,2.400814352691083
PXPA038_Shell_203mm_AP_AP_Type_92,5000,2.3932012038430983
PJPA038_Shell_203mm_AP_AP_Type_92,5000,2.3932012038430983
PJPA090_AP_TST_ZAO,5000,2.3932012038430983
PRPA117_180_AP_B_32_S_MIKOYAN,5000,2.383315149311449
PRPA076_406MM_AP_MOD1914,10000,2.368284762830286
PXPA081_HENRI_H2019_AP,15000,2.363649132340151
PRPA098_406MM_AP_MOD1914BIS,10000,2.3545793611857047
PRPA001_Shell_152mm_AP_AP_91lbs,5000,2.338035149166773
PRPA042_152_AP_C,5000,2.338035149166773
PRPA084_152_AP_VARYAG,5000,2.338035149166773
PRPA052_AP_OLEG,5000,2.338035149166773
PRPA109_220MM_AP_B43,0,-2.3349929317562856
PBPA106_508MM_AP_INCOMPARABLE,10000,2.3284321952277143
PZPA028_410mm_AP_IZUMO_CN,0,-2.3206343570958854
PJPA053_410mm_AP_APC_Type_91,0,-2.3206343570958854
PJPA137_410MM_AP_DAISEN,0,-2.3206343570958854
PRPA202_152MM_AP_POZHARSKY,10000,2.317643308039874
PRPA127_406MM_AP_KIM,15000,2.312440115530534
PRPA106_406MM_AP_BORODINO,15000,2.312440115530534
PBPA981_406MM_AP_T10,15000,2.312440115530534
PRPA079_406MM_AP_MOD1937,15000,2.312440115530534
PSPA013_234MM_AP_6CRH,0,-2.311033546360297
PRPA119_180_AP_BAGRATION,5000,2.3094336256383796
PVPA020_152MM_AP_6CRH_MK4,0,-2.3092156955231147
PBPA096_152MM_AP_PLYMOUTH,0,-2.306180715121442
PBPA016_152MM_AP_6CRH_MK4,0,-2.306180715121442
PUPA002_152MM_AP_PERTH,0,-2.306180715121442
PZPA050_152MM_AP_6CRH_MK4,0,-2.306180715121442
PBPA021_152MM_AP_BEL,0,-2.306180715121442
PBPA093_152MM_AP_BELFAST2,0,-2.306180715121442
PBPA108_234MM_AP_GIBRALTAR,0,-2.3038715977525936
PBPA134_234MM_AP_MONMOUTH,0,-2.3038715977525936
PBPA092_234MM_AP_CHESHIRE,0,-2.3038715977525936
PBPA991_234MM_AP_CYCLOPS,0,-2.3038715977525936
PBPA084_234MM_AP_6CRH,0,-2.3038715977525936
PFPA078_305MM_AP_CARNOT,15000,2.2951679904968714
PFPA083_305MM_AP_1931,15000,2.2951679904968714
PFPA087_305MM_45_1910_AP_TOULON,0,-2.2949684452253205
PGPA038_406MM_AP_PZ_GR_L4_4,15000,2.2939621097809004
PGPA131_406MM_AP_KURFURST,15000,2.2939621097809004
PXPA037_406MM_AP_PZ_GR_L4_4,15000,2.2939621097809004
PSPA006_254MM_AP_IT,5000,-2.285331042925487
PRPA065_130MM_AP_KHABAROVSK,0,-2.272237322178683
PRPA011_130MM_AP_PB_46_B2U,0,-2.272237322178683
PZPA056_457MM_AP,15000,-2.2630745231743354
PAPA025_Shell_305mm_AP_AP,10000,2.2623255170452605
PSPA006_254MM_AP_IT,20000,2.2555277742806856
PGPA045_305MM_AP_PZ_GR_L4_9,0,-2.253940924975706
PIPA059_406MM_AP_G_VERDI,25000,2.241011346601973
PRPA082_305MM_AP_STALINGRAD,15000,2.235579544519206
PRPA188_305MM_AP_STALINGRAD_2,15000,2.235579544519206
PGPA089_150MM_AP_MAINZ,10000,2.2355378229228506
PGPA125_150MM_AP_WH_BLACKTEMPLAR,10000,2.2355378229228506
PFPA086_330MM_AP_M1935,15000,2.229608773224845
PFPA074_330MM_AP_STRASBOURG,15000,2.229608773224845
PFPA001_330MM_AP_D,15000,2.229608773224845
PAPA127_356MM_AP_OKLAHOMA,15000,2.2125682244754863
PRPA142_380MM_AP_SEVASTOPOL,25000,2.2050521008176505
PBPA039_406MM_MI_IB_AP,0,-2.2033887004434427
PSPA002_203MM_AP_CANARIAS,20000,2.182818822092103
PJPA048_200mm_AP_APC_Type_5,10000,2.1796475354511013
PAPA055_305mm_AP_AP_870lbs,15000,2.176296727830551
PAPA054_Shell_305mm_AP_AP_Mk15,15000,2.176296727830529
PGPA118_420MM_AP_L_50,30000,2.1642120875263515
PBPA044_406MM_MIV_AP,10000,2.1631747876575957
PBPA129_406MM_MIV_AP_BC,10000,2.1631747876575957
PRPA080_457MM_AP,25000,2.1581436543918198
PRPA144_457MM_AP_USHAKOV,25000,2.1581436543918198
PXPA312_152MM_DUCK_AP_Big,30000,-2.150912077692113
PRPA086_305MM_AP_KRON,15000,2.148232485228574
PBPA031_343MM_MV_IIA_AP,10000,2.148189938364231
PBPA117_343MM_MV_AP_BC,10000,2.148189938364231
PFPA027_152MM_GRASSE_AP,5000,2.13894426858825
PUPA010_152MM_AP_MYSORE,5000,2.13894426858825
PFPA067_152MM_BAYARD,5000,2.13894426858825
PFPA015_152MM_55_1930_AP_1937,5000,2.13894426858825
PGPA075_283MM_AP_GRAF,5000,-2.1377558209162317
PGPA145_283MM_AP_SCHILL,5000,-2.1377558209162317
PVPA008_305MM_MX_AP_JANEIRO,10000,2.1320104680115026
PBPA028_305MM_MX_AP,10000,2.1320104680115026
